67.194.12.52 - - [11/Nov/2012:00:03:46 -0500] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
68.60.124.49 - nkoker [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/129" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/gaining_experience.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/gamer.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/learning_from_mistakes.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/level_one.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/personal.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/participatory_democrat.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/practice_makes_perfect.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/public_speaker.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/scribe.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/times_immemorial.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /users/predictor.json?in_progress=true&user_id=319 HTTP/1.1" 304 901 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:00:23 -0500] "GET /users/predictor.json?user_id=319 HTTP/1.1" 304 901 "https://www.gradecraft.com/users/319" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
68.60.124.49 - nkoker [11/Nov/2012:20:00:23 -0500] "GET /users/predictor.json?in_progress=true&user_id=129 HTTP/1.1" 304 869 "https://www.gradecraft.com/users/129" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:00:23 -0500] "GET /users/predictor.json?user_id=129 HTTP/1.1" 304 1014 "https://www.gradecraft.com/users/129" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
70.88.105.94 - - [11/Nov/2012:20:00:33 -0500] "GET / HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.148.87 - - [11/Nov/2012:20:00:35 -0500] "GET /dashboard HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
24.11.169.202 - - [11/Nov/2012:20:00:50 -0500] "GET / HTTP/1.1" 302 3984 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - - [11/Nov/2012:20:00:50 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=5mncEbAOP6Ewuyt-2CJyoIFu0+l5LyZspgMObcAlT+n3RhcWCMLCHMnhnpO6muiut+g4PmyGjqkPaAlIEtIYc-r+kiN3bjK7jV063Ybs4DD7mgo4sHH-cI3wr3To&https://www.gradecraft.com/ HTTP/1.1" 301 868 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:50 -0500] "GET / HTTP/1.1" 302 1348 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:51 -0500] "GET /dashboard HTTP/1.1" 200 5172 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:54 -0500] "GET /assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css HTTP/1.1" 200 49197 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:54 -0500] "GET /assets/application-9f660eabf71ba8890dbbc2052f1a72b3.js HTTP/1.1" 200 224457 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:55 -0500] "GET /img/boxwhisker.jpg HTTP/1.1" 200 74954 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:56 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 4288 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:55 -0500] "GET /users/predictor.json?in_progress=true&user_id=112 HTTP/1.1" 304 869 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
24.11.169.202 - wajdicm [11/Nov/2012:20:00:55 -0500] "GET /users/predictor.json?user_id=112 HTTP/1.1" 304 869 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - - [11/Nov/2012:20:01:05 -0500] "GET /dashboard HTTP/1.1" 302 3789 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:20:01:10 -0500] "GET /assignments HTTP/1.1" 200 5893 "https://www.gradecraft.com/assignments/112" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - - [11/Nov/2012:20:01:11 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=w8Lm2GiPNAbkfGOUCHzpZfOcYi-83RyZmTO7EwCabyn4vHI99epEG0myFeDdD2jeDzZip2oIGSUL5yL1J6OdfKrqpLBYwtlZd6OMcogv5XM3-ObhTSfK9yVG5NsW&https://www.gradecraft.com/dashboard HTTP/1.1" 301 900 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:11 -0500] "GET /dashboard HTTP/1.1" 200 5124 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:13 -0500] "GET /assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css HTTP/1.1" 200 49197 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:13 -0500] "GET /assets/application-9f660eabf71ba8890dbbc2052f1a72b3.js HTTP/1.1" 200 224262 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:14 -0500] "GET /img/boxwhisker.jpg HTTP/1.1" 200 74759 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:14 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 4093 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:14 -0500] "GET /users/predictor.json?in_progress=true&user_id=150 HTTP/1.1" 304 885 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
97.84.201.78 - ilesjef [11/Nov/2012:20:01:14 -0500] "GET /users/predictor.json?user_id=150 HTTP/1.1" 304 885 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
68.60.124.49 - nkoker [11/Nov/2012:20:04:45 -0500] "GET /dashboard HTTP/1.1" 200 7277 "https://www.gradecraft.com/users/129" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:04:54 -0500] "GET /users/students HTTP/1.1" 200 21966 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:05:40 -0500] "GET /assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css HTTP/1.1" 304 3473 "https://www.gradecraft.com/users/students" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:05:40 -0500] "GET /assets/application-9f660eabf71ba8890dbbc2052f1a72b3.js HTTP/1.1" 304 3473 "https://www.gradecraft.com/users/students" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:05:40 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 4288 "https://www.gradecraft.com/users/students" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
67.194.47.202 - - [11/Nov/2012:20:06:40 -0500] "GET / HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
68.60.124.49 - nkoker [11/Nov/2012:20:07:00 -0500] "GET /users/259 HTTP/1.1" 200 6037 "https://www.gradecraft.com/users/students" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:02 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:03 -0500] "GET /users/predictor.json?user_id=259 HTTP/1.1" 304 1014 "https://www.gradecraft.com/users/259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:03 -0500] "GET /users/predictor.json?in_progress=true&user_id=259 HTTP/1.1" 304 869 "https://www.gradecraft.com/users/259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:35 -0500] "GET /users/predictor?user_id=259 HTTP/1.1" 200 5781 "https://www.gradecraft.com/users/259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:37 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/predictor?user_id=259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:37 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/predictor?user_id=259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:38 -0500] "GET /assets/jquery-ui/ui-bg_flat_75_ffffff_40x100-841636c8f8d33987bb8d2f31e8ef92ca.png HTTP/1.1" 200 538 "https://www.gradecraft.com/assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:38 -0500] "GET /assets/jquery-ui/ui-bg_glass_75_e6e6e6_1x400-3e20bce1b7b2f5dd47ca6ac361805162.png HTTP/1.1" 200 619 "https://www.gradecraft.com/assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
67.194.45.209 - - [11/Nov/2012:20:07:39 -0500] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - - [11/Nov/2012:20:07:39 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=tcvg6FR9i8eVihWFzussPKb3uLGc7blldfJBGLL4m8q4ktpfJwhQ+lKaWZAG2rtYW3zjMaUP+9mJ4dQODhcohmF-mhuLY+6ea-wy9mpuz6nzaObQEe1dPm3ZGd06&https://www.gradecraft.com/ HTTP/1.1" 301 868 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:39 -0500] "GET / HTTP/1.1" 200 5092 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css HTTP/1.1" 200 49197 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /assets/application-9f660eabf71ba8890dbbc2052f1a72b3.js HTTP/1.1" 200 221367 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /img/boxwhisker.jpg HTTP/1.1" 200 71864 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1198 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /users/predictor.json?in_progress=true&user_id=327 HTTP/1.1" 304 885 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:07:41 -0500] "GET /users/predictor.json?user_id=327 HTTP/1.1" 304 869 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
68.60.124.49 - nkoker [11/Nov/2012:20:07:43 -0500] "GET /assets/jquery-ui/ui-bg_glass_75_dadada_1x400-38ed9f33e066d6bee977c567d4b03650.png HTTP/1.1" 200 474 "https://www.gradecraft.com/assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
68.60.124.49 - nkoker [11/Nov/2012:20:07:44 -0500] "GET /assets/jquery-ui/ui-bg_glass_65_ffffff_1x400-a30aa544902182c133dbb46ac40a08d2.png HTTP/1.1" 200 458 "https://www.gradecraft.com/assets/application-eead062cf4bfb3cb3081a4c5cf6e0538.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
67.194.45.209 - kleingck [11/Nov/2012:20:08:57 -0500] "GET /users/predictor?user_id=327 HTTP/1.1" 200 5630 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:00 -0500] "GET /assets/images/bg_direction_nav.png HTTP/1.1" 200 2916 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:00 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:00 -0500] "GET /assets/jquery-ui/ui-bg_flat_75_ffffff_40x100-841636c8f8d33987bb8d2f31e8ef92ca.png HTTP/1.1" 200 538 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:00 -0500] "GET /assets/jquery-ui/ui-bg_glass_75_e6e6e6_1x400-3e20bce1b7b2f5dd47ca6ac361805162.png HTTP/1.1" 200 474 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:02 -0500] "GET /assets/jquery-ui/ui-bg_glass_75_dadada_1x400-38ed9f33e066d6bee977c567d4b03650.png HTTP/1.1" 200 474 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.45.209 - kleingck [11/Nov/2012:20:09:03 -0500] "GET /assets/jquery-ui/ui-bg_glass_65_ffffff_1x400-a30aa544902182c133dbb46ac40a08d2.png HTTP/1.1" 200 458 "https://www.gradecraft.com/users/predictor?user_id=327" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
68.60.124.49 - nkoker [11/Nov/2012:20:09:49 -0500] "GET /dashboard HTTP/1.1" 304 1046 "https://www.gradecraft.com/users/predictor?user_id=259" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0"
67.194.79.235 - - [11/Nov/2012:20:10:10 -0500] "GET /dashboard HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET / HTTP/1.1" 302 3259 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=8MiCMpJYcjIk2iXQTWm7GSmqlkL2CCNqvOD5DKui1d6nNI5KB8gP4ka7IOapG8jpttUKsfE+pq17EKCHk9xHb0e59LQ124x5+FgN6EoU1iB7o4jP9MSx-ktn5Bfc&https://www.gradecraft.com/ HTTP/1.1" 301 868 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET / HTTP/1.1" 302 756 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=7xQbtOg1LBNWQWrYPswF2jSrnlTRhWBZc0KRc-IFcf8bv+YGZMIGkLiAglQXwAJBmyynjm86CSiDPI96OfZWVihLJxO0459Muhk58u7ynCZ8mIPYcReWQdvYrPN2&https://www.gradecraft.com/ HTTP/1.1" 301 868 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET / HTTP/1.1" 302 756 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:20:10:12 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=Vq3B0PHXj6XJJnNYpox0xNxZQbuYU89ecNc41gsDx-Myu+PlbWwdokNJzUhP0rxq6UNAHZAipTVa88mKaJKaPGU2i67qHIlyX2AUwVvy8Qyk6AICXvv12h6yz9bB&https://www.gradecraft.com/ HTTP/1.1" 301 868 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
